2022-04-04 02:14:45.315684: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcudart.so.11.0
2022-04-04 02:14:46.614708: I tensorflow/core/platform/cpu_feature_guard.cc:142] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2022-04-04 02:14:46.616449: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcuda.so.1
2022-04-04 02:14:46.660409: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:46.660619: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1733] Found device 0 with properties: 
pciBusID: 0000:00:1e.0 name: Tesla V100-SXM2-16GB computeCapability: 7.0
coreClock: 1.53GHz coreCount: 80 deviceMemorySize: 15.78GiB deviceMemoryBandwidth: 836.37GiB/s
2022-04-04 02:14:46.660652: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcudart.so.11.0
2022-04-04 02:14:46.664948: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcublas.so.11
2022-04-04 02:14:46.665005: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcublasLt.so.11
2022-04-04 02:14:46.666437: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcufft.so.10
2022-04-04 02:14:46.666760: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcurand.so.10
2022-04-04 02:14:46.667967: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcusolver.so.11
2022-04-04 02:14:46.669007: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcusparse.so.11
2022-04-04 02:14:46.669191: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcudnn.so.8
2022-04-04 02:14:46.669285: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:46.669547: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:46.669699: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1871] Adding visible gpu devices: 0
2022-04-04 02:14:46.669746: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcudart.so.11.0
2022-04-04 02:14:47.400514: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1258] Device interconnect StreamExecutor with strength 1 edge matrix:
2022-04-04 02:14:47.400572: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1264]      0 
2022-04-04 02:14:47.400586: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1277] 0:   N 
2022-04-04 02:14:47.400800: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:47.401051: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:47.401265: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:47.401459: W tensorflow/core/common_runtime/gpu/gpu_bfc_allocator.cc:39] Overriding allow_growth setting because the TF_FORCE_GPU_ALLOW_GROWTH environment variable is set. Original config value was 0.
2022-04-04 02:14:47.401519: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1418] Created TensorFlow device (/device:GPU:0 with 14646 MB memory) -> physical GPU (device: 0, name: Tesla V100-SXM2-16GB, pci bus id: 0000:00:1e.0, compute capability: 7.0)
2022-04-04 02:14:47.432525: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:47.432715: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1733] Found device 0 with properties: 
pciBusID: 0000:00:1e.0 name: Tesla V100-SXM2-16GB computeCapability: 7.0
coreClock: 1.53GHz coreCount: 80 deviceMemorySize: 15.78GiB deviceMemoryBandwidth: 836.37GiB/s
2022-04-04 02:14:47.432800: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:47.432990: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:47.433128: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1871] Adding visible gpu devices: 0
2022-04-04 02:14:47.480713: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:47.480883: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1733] Found device 0 with properties: 
pciBusID: 0000:00:1e.0 name: Tesla V100-SXM2-16GB computeCapability: 7.0
coreClock: 1.53GHz coreCount: 80 deviceMemorySize: 15.78GiB deviceMemoryBandwidth: 836.37GiB/s
2022-04-04 02:14:47.480963: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:47.481153: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:47.481289: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1871] Adding visible gpu devices: 0
2022-04-04 02:14:47.481323: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1258] Device interconnect StreamExecutor with strength 1 edge matrix:
2022-04-04 02:14:47.481337: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1264]      0 
2022-04-04 02:14:47.481346: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1277] 0:   N 
2022-04-04 02:14:47.481487: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:47.481702: I tensorflow/stream_executor/cuda/cuda_gpu_executor.cc:937] successful NUMA node read from SysFS had negative value (-1), but there must be at least one NUMA node, so returning NUMA node zero
2022-04-04 02:14:47.481855: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1418] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14646 MB memory) -> physical GPU (device: 0, name: Tesla V100-SXM2-16GB, pci bus id: 0000:00:1e.0, compute capability: 7.0)
libpng warning: iCCP: Not recognizing known sRGB profile that has been edited
2022-04-04 02:15:03.622088: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcudnn.so.8
2022-04-04 02:15:04.055280: I tensorflow/stream_executor/cuda/cuda_dnn.cc:359] Loaded cuDNN version 8101
2022-04-04 02:15:04.676978: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcublas.so.11
2022-04-04 02:15:05.012223: I tensorflow/stream_executor/platform/default/dso_loader.cc:53] Successfully opened dynamic library libcublasLt.so.11
[name: "/device:CPU:0"
device_type: "CPU"
memory_limit: 268435456
locality {
}
incarnation: 7154902991701184727
, name: "/device:GPU:0"
device_type: "GPU"
memory_limit: 15358427136
locality {
  bus_id: 1
  links {
  }
}
incarnation: 6938165205742300199
physical_device_desc: "device: 0, name: Tesla V100-SXM2-16GB, pci bus id: 0000:00:1e.0, compute capability: 7.0"
]
GPUs [PhysicalDevice(name='/physical_device:GPU:0', device_type='GPU')]
skipping conv2d_74
skipping conv2d_66
skipping conv2d_58
epoch: 0 step:    2/52, lr:0.000002, giou_loss:  16.90, conf_loss:1932.51, prob_loss:  10.48, total_loss:1959.88
epoch: 0 step:    3/52, lr:0.000003, giou_loss:  10.66, conf_loss:1373.76, prob_loss:   5.82, total_loss:1390.25
epoch: 0 step:    4/52, lr:0.000004, giou_loss:  24.40, conf_loss:1369.94, prob_loss:  12.70, total_loss:1407.04
epoch: 0 step:    5/52, lr:0.000005, giou_loss:  10.73, conf_loss:1373.62, prob_loss:   5.67, total_loss:1390.02
epoch: 0 step:    6/52, lr:0.000006, giou_loss:  15.38, conf_loss:1362.70, prob_loss:   8.42, total_loss:1386.50
epoch: 0 step:    7/52, lr:0.000007, giou_loss:  14.28, conf_loss:1358.23, prob_loss:   7.70, total_loss:1380.21
epoch: 0 step:    8/52, lr:0.000008, giou_loss:  15.09, conf_loss:1349.29, prob_loss:   8.03, total_loss:1372.41
epoch: 0 step:    9/52, lr:0.000009, giou_loss:  15.00, conf_loss:1339.96, prob_loss:   8.25, total_loss:1363.20
epoch: 0 step:   10/52, lr:0.000010, giou_loss:  17.71, conf_loss:1333.63, prob_loss:   9.38, total_loss:1360.72
epoch: 0 step:   11/52, lr:0.000011, giou_loss:  12.06, conf_loss:1322.05, prob_loss:   6.50, total_loss:1340.62
epoch: 0 step:   12/52, lr:0.000012, giou_loss:  13.49, conf_loss:1312.30, prob_loss:   7.04, total_loss:1332.83
epoch: 0 step:   13/52, lr:0.000012, giou_loss:  10.63, conf_loss:1304.76, prob_loss:   5.80, total_loss:1321.19
epoch: 0 step:   14/52, lr:0.000013, giou_loss:  14.15, conf_loss:1293.23, prob_loss:   7.89, total_loss:1315.27
epoch: 0 step:   15/52, lr:0.000014, giou_loss:  14.29, conf_loss:1279.59, prob_loss:   7.53, total_loss:1301.40
epoch: 0 step:   16/52, lr:0.000015, giou_loss:  12.72, conf_loss:1274.62, prob_loss:   6.56, total_loss:1293.90
epoch: 0 step:   17/52, lr:0.000016, giou_loss:  16.21, conf_loss:1262.40, prob_loss:   8.91, total_loss:1287.51
epoch: 0 step:   18/52, lr:0.000017, giou_loss:  11.85, conf_loss:1250.47, prob_loss:   6.26, total_loss:1268.58
epoch: 0 step:   19/52, lr:0.000018, giou_loss:  21.62, conf_loss:1240.57, prob_loss:  11.50, total_loss:1273.68
epoch: 0 step:   20/52, lr:0.000019, giou_loss:  14.32, conf_loss:1227.67, prob_loss:   7.60, total_loss:1249.59
epoch: 0 step:   21/52, lr:0.000020, giou_loss:  18.30, conf_loss:1215.16, prob_loss:   9.95, total_loss:1243.40
epoch: 0 step:   22/52, lr:0.000021, giou_loss:  12.26, conf_loss:1204.99, prob_loss:   6.67, total_loss:1223.92
epoch: 0 step:   23/52, lr:0.000022, giou_loss:  12.49, conf_loss:1190.59, prob_loss:   6.91, total_loss:1209.99
epoch: 0 step:   24/52, lr:0.000023, giou_loss:  10.53, conf_loss:1179.47, prob_loss:   5.47, total_loss:1195.47
epoch: 0 step:   25/52, lr:0.000024, giou_loss:  18.31, conf_loss:1167.40, prob_loss:   9.51, total_loss:1195.21
epoch: 0 step:   26/52, lr:0.000025, giou_loss:   7.52, conf_loss:1154.67, prob_loss:   4.01, total_loss:1166.20
epoch: 0 step:   27/52, lr:0.000026, giou_loss:  10.53, conf_loss:1141.34, prob_loss:   5.84, total_loss:1157.71
epoch: 0 step:   28/52, lr:0.000027, giou_loss:  14.51, conf_loss:1126.68, prob_loss:   8.11, total_loss:1149.30
epoch: 0 step:   29/52, lr:0.000028, giou_loss:  14.09, conf_loss:1109.71, prob_loss:   7.94, total_loss:1131.74
epoch: 0 step:   30/52, lr:0.000029, giou_loss:   9.69, conf_loss:1099.69, prob_loss:   5.25, total_loss:1114.63
epoch: 0 step:   31/52, lr:0.000030, giou_loss:  13.15, conf_loss:1085.50, prob_loss:   7.17, total_loss:1105.82
epoch: 0 step:   32/52, lr:0.000031, giou_loss:  10.46, conf_loss:1066.17, prob_loss:   6.01, total_loss:1082.64
epoch: 0 step:   33/52, lr:0.000032, giou_loss:  20.12, conf_loss:1053.41, prob_loss:  11.47, total_loss:1085.00
epoch: 0 step:   34/52, lr:0.000033, giou_loss:  15.28, conf_loss:1042.41, prob_loss:   8.46, total_loss:1066.15
epoch: 0 step:   35/52, lr:0.000034, giou_loss:   9.60, conf_loss:1023.85, prob_loss:   5.09, total_loss:1038.54
epoch: 0 step:   36/52, lr:0.000035, giou_loss:   8.48, conf_loss:1010.76, prob_loss:   4.83, total_loss:1024.08
epoch: 0 step:   37/52, lr:0.000036, giou_loss:  11.64, conf_loss: 999.38, prob_loss:   6.48, total_loss:1017.51
epoch: 0 step:   38/52, lr:0.000037, giou_loss:  11.87, conf_loss: 982.62, prob_loss:   6.14, total_loss:1000.63
epoch: 0 step:   39/52, lr:0.000038, giou_loss:   7.24, conf_loss: 965.82, prob_loss:   3.78, total_loss: 976.83
epoch: 0 step:   40/52, lr:0.000038, giou_loss:  12.42, conf_loss: 949.65, prob_loss:   6.94, total_loss: 969.02
epoch: 0 step:   41/52, lr:0.000039, giou_loss:   7.14, conf_loss: 936.74, prob_loss:   3.64, total_loss: 947.52
epoch: 0 step:   42/52, lr:0.000040, giou_loss:   9.44, conf_loss: 915.47, prob_loss:   5.10, total_loss: 930.00
epoch: 0 step:   43/52, lr:0.000041, giou_loss:  12.70, conf_loss: 904.53, prob_loss:   7.20, total_loss: 924.43
epoch: 0 step:   44/52, lr:0.000042, giou_loss:   9.40, conf_loss: 887.59, prob_loss:   4.97, total_loss: 901.95
epoch: 0 step:   45/52, lr:0.000043, giou_loss:   5.81, conf_loss: 868.93, prob_loss:   2.95, total_loss: 877.70
epoch: 0 step:   46/52, lr:0.000044, giou_loss:  21.90, conf_loss: 856.93, prob_loss:  11.25, total_loss: 890.09
epoch: 0 step:   47/52, lr:0.000045, giou_loss:  12.40, conf_loss: 842.25, prob_loss:   6.42, total_loss: 861.07
epoch: 0 step:   48/52, lr:0.000046, giou_loss:  19.07, conf_loss: 823.19, prob_loss:  10.20, total_loss: 852.46
epoch: 0 step:   49/52, lr:0.000047, giou_loss:   8.56, conf_loss: 809.39, prob_loss:   4.37, total_loss: 822.31
epoch: 0 step:   50/52, lr:0.000048, giou_loss:   9.54, conf_loss: 797.11, prob_loss:   5.03, total_loss: 811.69
epoch: 0 step:   51/52, lr:0.000049, giou_loss:   7.87, conf_loss: 776.62, prob_loss:   4.00, total_loss: 788.48
epoch: 0 step:    0/52, lr:0.000050, giou_loss:  12.78, conf_loss: 762.49, prob_loss:   6.35, total_loss: 781.62
epoch: 0 step:    1/52, lr:0.000051, giou_loss:   8.36, conf_loss: 748.55, prob_loss:   4.00, total_loss: 760.91


giou_val_loss:  10.11, conf_val_loss: 759.12, prob_val_loss:   4.95, total_val_loss: 774.19


epoch: 1 step:    2/52, lr:0.000052, giou_loss:   9.38, conf_loss: 732.57, prob_loss:   4.55, total_loss: 746.51
epoch: 1 step:    3/52, lr:0.000053, giou_loss:   7.89, conf_loss: 712.39, prob_loss:   4.07, total_loss: 724.35
epoch: 1 step:    4/52, lr:0.000054, giou_loss:  10.30, conf_loss: 700.30, prob_loss:   5.03, total_loss: 715.64
epoch: 1 step:    5/52, lr:0.000055, giou_loss:  14.53, conf_loss: 686.60, prob_loss:   7.70, total_loss: 708.84
epoch: 1 step:    6/52, lr:0.000056, giou_loss:   9.12, conf_loss: 675.24, prob_loss:   4.48, total_loss: 688.83
epoch: 1 step:    7/52, lr:0.000057, giou_loss:   9.67, conf_loss: 658.80, prob_loss:   4.36, total_loss: 672.83
epoch: 1 step:    8/52, lr:0.000058, giou_loss:  13.84, conf_loss: 643.11, prob_loss:   6.75, total_loss: 663.70
epoch: 1 step:    9/52, lr:0.000059, giou_loss:  12.31, conf_loss: 629.41, prob_loss:   6.08, total_loss: 647.80
epoch: 1 step:   10/52, lr:0.000060, giou_loss:  10.74, conf_loss: 616.86, prob_loss:   4.99, total_loss: 632.59
epoch: 1 step:   11/52, lr:0.000061, giou_loss:   9.80, conf_loss: 600.31, prob_loss:   4.69, total_loss: 614.80
epoch: 1 step:   12/52, lr:0.000062, giou_loss:  18.66, conf_loss: 591.30, prob_loss:   9.03, total_loss: 618.99
epoch: 1 step:   13/52, lr:0.000063, giou_loss:  10.17, conf_loss: 576.65, prob_loss:   4.37, total_loss: 591.20
